,Date mutation,Nature mutation,Valeur fonciere,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Adresse,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
1758,14/01/2022,Vente,"120000,00",0,Maison,90.0,5.0,459.0,27 RUE DU DOUET AUBERT SEVREMOINE 49450 France,47.089273,-1.062663,27 Rue du Douet Aubert (Roussay) 49230 Sèvremoine,0.63,housenumber,49301_ikk2dz_00027,27,Rue du Douet Aubert (Roussay),,49230,Sèvremoine,"49, Maine-et-Loire, Pays de la Loire",49301,49263,Roussay,,ok
1759,26/01/2022,Vente,"173250,00",0,Maison,90.0,5.0,582.0,4 RUE DES COQUELICOTS (MONTJEAN) MAUGES-SUR-LOIRE 49570 France,47.384991,-0.865089,4 Rue des Coquelicots (Montjean-sur-Loire) 49410 Mauges-sur-Loire,0.69,housenumber,49244_u87xdv_00004,4,Rue des Coquelicots (Montjean-sur-Loire),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49212,Montjean-sur-Loire,,ok
1760,25/01/2022,Vente,"170000,00",0,Maison,86.0,5.0,360.0,32 RUE GEORGES GUYNEMER CHOLET 49300 France,47.065168,-0.892112,32 Rue Georges Guynemer 49300 Cholet,0.82,housenumber,49099_1913_00032,32,Rue Georges Guynemer,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
1761,28/01/2022,Vente,"130700,00",0,Maison,77.0,4.0,170.0,8 ALL DE LA PAIX CHOLET 49300 France,47.062735,-0.883382,8 Allée de la Paix 49300 Cholet,0.7,housenumber,49099_3265_00008,8,Allée de la Paix,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
1762,02/02/2022,Vente,"58215,00",0,Maison,32.0,2.0,28.0,2 RUE DE BRETAGNE (CRESPIN MOINE SEVREMOINE 49230 France,47.099239,-1.187044,2 Rue de Bretagne (St Crespin-sur-Moine) 49230 Sèvremoine,0.76,housenumber,49273_0040_00002,2,Rue de Bretagne (St Crespin-sur-Moine),,49230,Sèvremoine,"49, Maine-et-Loire, Pays de la Loire",49301,49273,Saint-Crespin-sur-Moine,,ok
1763,28/01/2022,Vente,"55000,00",0,Maison,36.0,1.0,49.0,6 RUE DU DOC CHARLES COUBARD CHOLET 49300 France,47.052931,-0.873818,6 Rue du Docteur Charles Coubard 49300 Cholet,0.74,housenumber,49099_1512_00006,6,Rue du Docteur Charles Coubard,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
1764,24/01/2022,Vente,"270500,00",0,Maison,80.0,3.0,412.0,22 AV DU MAL LECLERC CHOLET 49300 France,47.063802,-0.864283,22 Avenue du Maréchal Leclerc 49300 Cholet,0.64,housenumber,49099_2856_00022,22,Avenue du Maréchal Leclerc,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
1765,18/01/2022,Vente,"80000,00",0,Maison,90.0,2.0,108.0,19 RUE DE LA LIBERATION (ST ANDRE SEVREMOINE 49450 France,47.100652,-0.994895,19 Rue de la Libération (St André-de-la-Marche) 49230 Sèvremoine,0.65,housenumber,49301_vy95pc_00019,19,Rue de la Libération (St André-de-la-Marche),,49230,Sèvremoine,"49, Maine-et-Loire, Pays de la Loire",49301,49264,Saint-André-de-la-Marche,,ok
1766,28/01/2022,Vente,"180000,00",0,Maison,80.0,5.0,223.0,36 RUE JULES VERNE CHOLET 49300 France,47.070343,-0.889264,36 Rue Jules Verne 49300 Cholet,0.8,housenumber,49099_2520_00036,36,Rue Jules Verne,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
1767,02/02/2022,Vente,"129000,00",0,Maison,68.0,4.0,159.0,4 RUE BLAISE PASCAL CHOLET 49300 France,47.050888,-0.881027,4 Rue Blaise Pascal 49300 Cholet,0.8,housenumber,49099_0410_00004,4,Rue Blaise Pascal,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
1768,01/02/2022,Vente,"270100,00",0,Maison,135.0,7.0,600.0,5 RUE DES LYS VEZINS 49340 France,47.122791,-0.708657,5 Rue des Lys 49340 Vezins,0.75,housenumber,49371_0068_00005,5,Rue des Lys,,49340,Vezins,"49, Maine-et-Loire, Pays de la Loire",49371,,,,ok
1769,01/02/2022,Vente,"270100,00",0,Maison,135.0,7.0,430.0,5 RUE DES LYS VEZINS 49340 France,47.122791,-0.708657,5 Rue des Lys 49340 Vezins,0.75,housenumber,49371_0068_00005,5,Rue des Lys,,49340,Vezins,"49, Maine-et-Loire, Pays de la Loire",49371,,,,ok
1770,28/01/2022,Vente,"275000,00",0,Maison,88.0,4.0,964.0,5 RUE DES SOURCES (MELAY) CHEMILLE-EN-ANJOU 49120 France,47.188083,-0.698233,5 Rue des Sources (Melay) 49120 Chemillé-en-Anjou,0.84,housenumber,49092_1806_00005,5,Rue des Sources (Melay),,49120,Chemillé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49092,49199,Melay,,ok
1771,26/01/2022,Vente,"77000,00",0,Maison,70.0,3.0,331.0,11 RUE DE LA MINEE MAUGES-SUR-LOIRE 49620 France,47.354342,-0.862315,11 Rue de Vendée (La Pommeraye) 49620 Mauges-sur-Loire,0.63,housenumber,49244_0380_00011,11,Rue de Vendée (La Pommeraye),,49620,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49244,La Pommeraye,,ok
1772,19/01/2022,Vente,"80000,00",0,Local industriel. commercial ou assimilé,56.0,0.0,71.0,6009   LE CLOS BLANC OREE D ANJOU 49530 France,47.340677,-1.167826,Le Clos Blanc (Liré) 49270 Orée d'Anjou,0.58,street,49069_jabctz,,Le Clos Blanc (Liré),,49270,Orée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49069,49177,Liré,,ok
1773,31/01/2022,Vente,"257000,00",0,Maison,116.0,4.0,861.0,5380   MONPITEAU NUAILLE 49340 France,47.092602,-0.806468,Chemin de Monbeau 49340 Nuaillé,0.44,locality,49231_B082,,Chemin de Monbeau,,49340,Nuaillé,"49, Maine-et-Loire, Pays de la Loire",49231,,,,ok
1774,11/01/2022,Vente,"100000,00",0,Maison,45.0,2.0,667.0,501   LE PRESSOIR (LE FUILET) MONTREVAULT SUR EVRE 49270 France,47.29974,-1.117415,501 Le Pressoir (Le Fuilet) 49110 Montrevault-sur-Èvre,0.76,housenumber,49218_4yf8mu_00501,501,Le Pressoir (Le Fuilet),,49110,Montrevault-sur-Èvre,"49, Maine-et-Loire, Pays de la Loire",49218,49145,Le Fuilet,,ok
1775,31/01/2022,Vente,"400000,00",0,Maison,104.0,5.0,455.0,66 BD DU GEN FAIDHERBE CHOLET 49300 France,47.06776,-0.87901,66 Boulevard du Général Faidherbe 49300 Cholet,0.63,housenumber,49099_1680_00066,66,Boulevard du Général Faidherbe,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
1776,03/02/2022,Vente,"56000,00",0,Maison,80.0,3.0,350.0,6 RUE DES THEBAUDIERES MONTREVAULT SUR EVRE 49110 France,47.254453,-0.986049,6 Rue des Thébaudières (La Salle-et-Chapelle-Aubry) 49110 Montrevault-sur-Èvre,0.6,housenumber,49218_27rde2_00006,6,Rue des Thébaudières (La Salle-et-Chapelle-Aubry),,49110,Montrevault-sur-Èvre,"49, Maine-et-Loire, Pays de la Loire",49218,49324,La Salle-et-Chapelle-Aubry,,ok
1777,14/01/2022,Vente,"200000,00",0,Maison,100.0,5.0,746.0,7 RUE DE LA CRX JULIENNE MAULEVRIER 49360 France,47.008887,-0.754491,7 Rue de la croix julienne 49360 Maulévrier,0.75,housenumber,49192_0210_00007,7,Rue de la croix julienne,,49360,Maulévrier,"49, Maine-et-Loire, Pays de la Loire",49192,,,,ok
1778,14/01/2022,Vente,"90000,00",0,Maison,36.0,2.0,300.0,29 RUE DE BRETAGNE (LA CHAUSSAIRE MONTREVAULT SUR EVRE 49600 France,47.204806,-1.144531,29 Rue de la Loire (La Chaussaire) 49600 Montrevault-sur-Èvre,0.7,housenumber,49218_0401_00029,29,Rue de la Loire (La Chaussaire),,49600,Montrevault-sur-Èvre,"49, Maine-et-Loire, Pays de la Loire",49218,49085,La Chaussaire,,ok
1779,18/01/2022,Vente,"153000,00",0,Maison,126.0,3.0,995.0,6144   LE BOIS BODARD (JALLAIS) BEAUPREAU-EN-MAUGES 49510 France,47.187758,-0.836855,Le Bois Bodard (Jallais) 49510 Beaupréau-en-Mauges,0.77,street,49023_E172,,Le Bois Bodard (Jallais),,49510,Beaupréau-en-Mauges,"49, Maine-et-Loire, Pays de la Loire",49023,49162,Jallais,,ok
1780,21/01/2022,Vente,"126000,00",0,Maison,65.0,3.0,286.0,30 RUE DE BRETAGNE (ST MACAIRE SEVREMOINE 49450 France,47.1255,-0.990647,30 Rue d'Anjou (St Macaire-en-Mauges) 49450 Sèvremoine,0.53,housenumber,49301_0020_00030,30,Rue d'Anjou (St Macaire-en-Mauges),,49450,Sèvremoine,"49, Maine-et-Loire, Pays de la Loire",49301,49301,Saint-Macaire-en-Mauges,,ok
1781,26/01/2022,Vente,"95000,00",0,Maison,73.0,3.0,59.0,1 RUE D ANJOU (MONTFAUCON MONTIG SEVREMOINE 49230 France,47.08593,-1.137171,1 Rue d'Anjou (Montfaucon-Montigné) 49230 Sèvremoine,0.82,housenumber,49301_0nl9lm_00001,1,Rue d'Anjou (Montfaucon-Montigné),,49230,Sèvremoine,"49, Maine-et-Loire, Pays de la Loire",49301,49206,Montfaucon-Montigné,,ok
1782,21/01/2022,Vente,"239000,00",0,Maison,100.0,5.0,190.0,4 RUE FRANCOIS BORDAIS SEVREMOINE 49450 France,47.122738,-0.985557,4 Rue François Bordais (St Macaire-en-Mauges) 49230 Sèvremoine,0.54,housenumber,49301_lbrplo_00004,4,Rue François Bordais (St Macaire-en-Mauges),,49230,Sèvremoine,"49, Maine-et-Loire, Pays de la Loire",49301,49301,Saint-Macaire-en-Mauges,,ok
1783,21/01/2022,Vente,"239000,00",0,Maison,100.0,5.0,827.0,4 RUE FRANCOIS BORDAIS SEVREMOINE 49450 France,47.122738,-0.985557,4 Rue François Bordais (St Macaire-en-Mauges) 49230 Sèvremoine,0.54,housenumber,49301_lbrplo_00004,4,Rue François Bordais (St Macaire-en-Mauges),,49230,Sèvremoine,"49, Maine-et-Loire, Pays de la Loire",49301,49301,Saint-Macaire-en-Mauges,,ok
1784,20/01/2022,Vente,"285990,00",0,Maison,134.0,7.0,477.0,5 RUE DE LA BASTILLE LA SEGUINIERE 49280 France,47.062095,-0.938957,5 Rue de la Bastille 49280 La Séguinière,0.82,housenumber,49332_0040_00005,5,Rue de la Bastille,,49280,La Séguinière,"49, Maine-et-Loire, Pays de la Loire",49332,,,,ok
1785,28/01/2022,Vente,"300000,00",0,Appartement,30.0,1.0,674.0,120 RUE LOUIS PASTEUR CHOLET 49300 France,47.066237,-0.894926,120 Rue Louis Pasteur 49300 Cholet,0.82,housenumber,49099_2708_00120,120,Rue Louis Pasteur,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
1786,28/01/2022,Vente,"300000,00",0,Maison,96.0,4.0,674.0,120 RUE LOUIS PASTEUR CHOLET 49300 France,47.066237,-0.894926,120 Rue Louis Pasteur 49300 Cholet,0.82,housenumber,49099_2708_00120,120,Rue Louis Pasteur,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
1787,28/01/2022,Vente,"300000,00",0,Local industriel. commercial ou assimilé,120.0,0.0,674.0,120 RUE LOUIS PASTEUR CHOLET 49300 France,47.066237,-0.894926,120 Rue Louis Pasteur 49300 Cholet,0.82,housenumber,49099_2708_00120,120,Rue Louis Pasteur,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
1788,28/01/2022,Vente,"300000,00",0,Appartement,25.0,1.0,674.0,120 RUE LOUIS PASTEUR CHOLET 49300 France,47.066237,-0.894926,120 Rue Louis Pasteur 49300 Cholet,0.82,housenumber,49099_2708_00120,120,Rue Louis Pasteur,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
1789,26/01/2022,Vente,"205000,00",0,Maison,114.0,7.0,763.0,1 RUE DES CROIX (LAURENT AUTELS) OREE D ANJOU 49270 France,47.283715,-1.190218,1 Rue des Croix (St Laurent-des-Autels) 49270 Orée d'Anjou,0.76,housenumber,49069_b64tpj_00001,1,Rue des Croix (St Laurent-des-Autels),,49270,Orée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49069,49296,Saint-Laurent-des-Autels,,ok
1790,25/01/2022,Vente,"135000,00",0,Maison,93.0,4.0,624.0,13 RUE DES GRIVES MAUGES-SUR-LOIRE 49410 France,47.330079,-1.061647,13 Rue des Grives (La Chapelle-St Florent) 49410 Mauges-sur-Loire,0.61,housenumber,49244_pdp7k5_00013,13,Rue des Grives (La Chapelle-St Florent),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49075,La Chapelle-Saint-Florent,,ok
1791,27/01/2022,Vente,"215000,00",0,Maison,185.0,6.0,182.0,26 RUE DU FOUR (ST FLORENT VIEIL) MAUGES-SUR-LOIRE 49410 France,47.363213,-1.017599,26 Rue du Four (St Florent-le-Vieil) 49410 Mauges-sur-Loire,0.85,housenumber,49276_0120_00026,26,Rue du Four (St Florent-le-Vieil),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49276,Saint-Florent-le-Vieil,,ok
1792,26/01/2022,Vente,"130000,00",0,Maison,70.0,4.0,561.0,22 AV DE MONTLIMART MONTREVAULT SUR EVRE 49110 France,47.273486,-1.025445,22 Avenue de la Frairie (St Pierre-Montlimart) 49110 Montrevault-sur-Èvre,0.65,housenumber,49218_yewyvi_00022,22,Avenue de la Frairie (St Pierre-Montlimart),,49110,Montrevault-sur-Èvre,"49, Maine-et-Loire, Pays de la Loire",49218,49313,Saint-Pierre-Montlimart,,ok
1793,24/01/2022,Vente,"82500,00",0,Maison,114.0,6.0,236.0,802   LA BILLONNIERE MONTREVAULT SUR EVRE 49110 France,47.290347,-1.044559,802 La Billonnière (St Pierre-Montlimart) 49110 Montrevault-sur-Èvre,0.62,housenumber,49218_esja7j_00802,802,La Billonnière (St Pierre-Montlimart),,49110,Montrevault-sur-Èvre,"49, Maine-et-Loire, Pays de la Loire",49218,49313,Saint-Pierre-Montlimart,,ok
1794,20/01/2022,Vente,"156000,00",0,Maison,155.0,5.0,469.0,22 RUE DES MAUGES (BEAUPREAU) BEAUPREAU-EN-MAUGES 49600 France,47.20089,-0.994452,22 Rue des Mauges (Beaupréau) 49600 Beaupréau-en-Mauges,0.86,housenumber,49023_1250_00022,22,Rue des Mauges (Beaupréau),,49600,Beaupréau-en-Mauges,"49, Maine-et-Loire, Pays de la Loire",49023,49023,Beaupréau,,ok
1795,27/01/2022,Vente,"135000,00",0,Maison,70.0,4.0,188.0,8 RUE D ANJOU ( CHAUDRON ) MONTREVAULT SUR EVRE 49110 France,47.287347,-0.983878,8 Rue d'Anjou (Chaudron-en-Mauges) 49110 Montrevault-sur-Èvre,0.73,housenumber,49218_9xweyl_00008,8,Rue d'Anjou (Chaudron-en-Mauges),,49110,Montrevault-sur-Èvre,"49, Maine-et-Loire, Pays de la Loire",49218,49083,Chaudron-en-Mauges,,ok
1796,27/01/2022,Vente,"70000,00",0,Maison,42.0,2.0,42.0,4 RUE DE LA MOINE (ST CRESPIN) SEVREMOINE 49230 France,47.099077,-1.186801,4 Rue de la Moine (St Crespin-sur-Moine) 49230 Sèvremoine,0.74,housenumber,49273_0100_00004,4,Rue de la Moine (St Crespin-sur-Moine),,49230,Sèvremoine,"49, Maine-et-Loire, Pays de la Loire",49301,49273,Saint-Crespin-sur-Moine,,ok
1797,07/02/2022,Vente,"171700,00",0,Maison,88.0,3.0,248.0,6 IMP DU PETIT LOQUET MAUGES-SUR-LOIRE 49410 France,47.351111,-0.947227,Le Petit Loquet (St Laurent-du-Mottay) 49410 Mauges-sur-Loire,0.56,street,49244_zxnpzu,,Le Petit Loquet (St Laurent-du-Mottay),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49297,Saint-Laurent-du-Mottay,,ok
1798,28/01/2022,Vente,"320000,00",0,Maison,130.0,4.0,1150.0,404   LA CHOUINIERE (GESTE) BEAUPREAU-EN-MAUGES 49600 France,47.185225,-1.157405,404 La Chouinière (Gesté) 49600 Beaupréau-en-Mauges,0.84,housenumber,49023_d130_00404,404,La Chouinière (Gesté),,49600,Beaupréau-en-Mauges,"49, Maine-et-Loire, Pays de la Loire",49023,49151,Gesté,,ok
1799,31/01/2022,Vente,"90000,00",0,Maison,110.0,3.0,163.0,25 RUE DES MAUGES (LAURENT AUTELS OREE D ANJOU 49270 France,47.285948,-1.189046,Rue des Mauges (St Laurent-des-Autels) 49270 Orée d'Anjou,0.72,street,49296_0070,,Rue des Mauges (St Laurent-des-Autels),,49270,Orée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49069,49296,Saint-Laurent-des-Autels,,ok
1800,01/02/2022,Vente,"140000,00",0,Local industriel. commercial ou assimilé,121.0,0.0,165.0,15 BD DELHUMEAU PLESSIS CHOLET 49300 France,47.057702,-0.878882,15 Boulevard Delhumeau Plessis 49300 Cholet,0.68,housenumber,49099_1450_00015,15,Boulevard Delhumeau Plessis,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
1801,26/01/2022,Vente,"127000,00",0,Maison,70.0,4.0,89.0,31 RUE DE BRETAGNE (GESTE) BEAUPREAU-EN-MAUGES 49600 France,47.181887,-1.11321,31 Rue de Bretagne (Gesté) 49600 Beaupréau-en-Mauges,0.86,housenumber,49151_0140_00031,31,Rue de Bretagne (Gesté),,49600,Beaupréau-en-Mauges,"49, Maine-et-Loire, Pays de la Loire",49023,49151,Gesté,,ok
1802,08/02/2022,Vente,"229200,00",0,Maison,46.0,3.0,1030.0,5   LE VEAU (ST LAUR MOTTAY) MAUGES-SUR-LOIRE 49410 France,47.341419,-0.955712,5 Le Vau (St Laurent-du-Mottay) 49410 Mauges-sur-Loire,0.69,housenumber,49244_g285_00005,5,Le Vau (St Laurent-du-Mottay),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49297,Saint-Laurent-du-Mottay,,ok
1803,08/02/2022,Vente,"229200,00",0,Maison,72.0,4.0,1030.0,5   LE VEAU (ST LAUR MOTTAY) MAUGES-SUR-LOIRE 49410 France,47.341419,-0.955712,5 Le Vau (St Laurent-du-Mottay) 49410 Mauges-sur-Loire,0.69,housenumber,49244_g285_00005,5,Le Vau (St Laurent-du-Mottay),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49297,Saint-Laurent-du-Mottay,,ok
1804,12/01/2022,Vente,"132689,50",0,Maison,78.0,3.0,422.0,8 RUE BOHARDY MONTREVAULT SUR EVRE 49110 France,47.264279,-1.047479,8 Rue de Bohardy (Montrevault) 49110 Montrevault-sur-Èvre,0.66,housenumber,49218_1fwnn9_00008,8,Rue de Bohardy (Montrevault),,49110,Montrevault-sur-Èvre,"49, Maine-et-Loire, Pays de la Loire",49218,49218,Montrevault,,ok
1805,08/02/2022,Vente,"210000,00",0,Maison,125.0,4.0,745.0,3 RUE DE LA HOUSSAYE (LAU-MOTTAY MAUGES-SUR-LOIRE 49410 France,47.350656,-0.950185,3 Rue de la Houssaye (St Laurent-du-Mottay) 49410 Mauges-sur-Loire,0.74,housenumber,49244_0816_00003,3,Rue de la Houssaye (St Laurent-du-Mottay),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49297,Saint-Laurent-du-Mottay,,ok
1806,28/01/2022,Vente,"151910,00",0,Maison,76.0,4.0,169.0,20 RUE DU GENERAL FORESTIER MAUGES-SUR-LOIRE 49620 France,47.355191,-0.860602,20 Rue du Général Forestier (La Pommeraye) 49410 Mauges-sur-Loire,0.68,housenumber,49244_cuaocb_00020,20,Rue du Général Forestier (La Pommeraye),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49244,La Pommeraye,,ok
1807,09/02/2022,Vente,"250000,00",0,Maison,101.0,4.0,471.0,3 RUE DU PARC MAZIERES-EN-MAUGES 49280 France,47.048658,-0.818731,3 Rue du parc 49280 Mazières-en-Mauges,0.8,housenumber,49195_0072_00003,3,Rue du parc,,49280,Mazières-en-Mauges,"49, Maine-et-Loire, Pays de la Loire",49195,,,,ok
1808,28/01/2022,Vente,"150000,00",0,Maison,140.0,7.0,108.0,4 RUE J CATHELINEAU (ST LAU PLAI MAUGES-SUR-LOIRE 49290 France,47.317013,-0.803761,4 Rue Jacques Cathelineau (St Laurent-de-la-Plaine) 49410 Mauges-sur-Loire,0.58,housenumber,49244_vamoes_00004,4,Rue Jacques Cathelineau (St Laurent-de-la-Plaine),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49295,Saint-Laurent-de-la-Plaine,,ok
1809,25/01/2022,Vente,"177500,00",0,Maison,90.0,4.0,552.0,22 RUE DU BELLAY (CHAPELLE ST FLO MAUGES-SUR-LOIRE 49410 France,47.336187,-1.059201,22 Rue du Bellay (La Chapelle-St Florent) 49410 Mauges-sur-Loire,0.75,housenumber,49244_kv4pj4_00022,22,Rue du Bellay (La Chapelle-St Florent),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49075,La Chapelle-Saint-Florent,,ok
1810,25/01/2022,Vente,"177500,00",0,Maison,90.0,4.0,581.0,22 RUE DU BELLAY (CHAPELLE ST FLO MAUGES-SUR-LOIRE 49410 France,47.336187,-1.059201,22 Rue du Bellay (La Chapelle-St Florent) 49410 Mauges-sur-Loire,0.75,housenumber,49244_kv4pj4_00022,22,Rue du Bellay (La Chapelle-St Florent),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49075,La Chapelle-Saint-Florent,,ok
1811,25/01/2022,Vente,"180000,00",0,Maison,84.0,4.0,248.0,17 RTE DU MARILLAIS (ST-FLO-VIEIL MAUGES-SUR-LOIRE 49410 France,47.360088,-1.020243,17 Route du Marillais (St Florent-le-Vieil) 49410 Mauges-sur-Loire,0.74,housenumber,49244_0684_00017,17,Route du Marillais (St Florent-le-Vieil),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49276,Saint-Florent-le-Vieil,,ok
1812,13/01/2022,Vente,"189000,00",0,Maison,139.0,6.0,693.0,501   LE VERT (JALLAIS) BEAUPREAU-EN-MAUGES 49510 France,47.169209,-0.848266,501 Le Vert (Jallais) 49510 Beaupréau-en-Mauges,0.83,housenumber,49023_f551_00501,501,Le Vert (Jallais),,49510,Beaupréau-en-Mauges,"49, Maine-et-Loire, Pays de la Loire",49023,49162,Jallais,,ok
1813,28/01/2022,Vente,"224000,00",0,Maison,140.0,6.0,601.0,4 ALL LOUIS ARAGON MAUGES-SUR-LOIRE 49620 France,47.35009,-0.859035,4 Allée Louis Aragon (La Pommeraye) 49410 Mauges-sur-Loire,0.59,housenumber,49244_wu9nik_00004,4,Allée Louis Aragon (La Pommeraye),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49244,La Pommeraye,,ok
1814,04/02/2022,Vente,"340000,00",0,Maison,25.0,1.0,104.0,177 RUE NATIONALE (CHEMILLE MELAY) CHEMILLE-EN-ANJOU 49120 France,47.202328,-0.730507,Rue Nationale (Melay) 49120 Chemillé-en-Anjou,0.67,street,49199_0100,,Rue Nationale (Melay),,49120,Chemillé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49092,49199,Melay,,ok
1815,04/02/2022,Vente,"340000,00",0,Maison,82.0,4.0,104.0,177 RUE NATIONALE (CHEMILLE MELAY) CHEMILLE-EN-ANJOU 49120 France,47.202328,-0.730507,Rue Nationale (Melay) 49120 Chemillé-en-Anjou,0.67,street,49199_0100,,Rue Nationale (Melay),,49120,Chemillé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49092,49199,Melay,,ok
1816,04/02/2022,Vente,"340000,00",0,Maison,163.0,5.0,874.0,177 RUE NATIONALE (CHEMILLE MELAY) CHEMILLE-EN-ANJOU 49120 France,47.202328,-0.730507,Rue Nationale (Melay) 49120 Chemillé-en-Anjou,0.67,street,49199_0100,,Rue Nationale (Melay),,49120,Chemillé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49092,49199,Melay,,ok
1817,28/01/2022,Vente,"165000,00",0,Maison,160.0,6.0,266.0,2 RUE DE LEPPO MONTREVAULT SUR EVRE 49600 France,47.23198,-1.115108,2 Rue de Leppo (Le Puiset-Doré) 49110 Montrevault-sur-Èvre,0.59,housenumber,49218_jr0iud_00002,2,Rue de Leppo (Le Puiset-Doré),,49110,Montrevault-sur-Èvre,"49, Maine-et-Loire, Pays de la Loire",49218,49252,Le Puiset-Doré,,ok
1818,26/01/2022,Vente,"261000,00",0,Maison,117.0,4.0,743.0,10 RUE DU PARC (ST REMY MAUGES MONTREVAULT SUR EVRE 49110 France,47.2684,-1.058587,10 Rue du Parc (St Rémy-en-Mauges) 49110 Montrevault-sur-Èvre,0.82,housenumber,49218_0705_00010,10,Rue du Parc (St Rémy-en-Mauges),,49110,Montrevault-sur-Èvre,"49, Maine-et-Loire, Pays de la Loire",49218,49316,Saint-Rémy-en-Mauges,,ok
1819,26/01/2022,Vente,"261000,00",0,Maison,117.0,4.0,500.0,10 RUE DU PARC (ST REMY MAUGES MONTREVAULT SUR EVRE 49110 France,47.2684,-1.058587,10 Rue du Parc (St Rémy-en-Mauges) 49110 Montrevault-sur-Èvre,0.82,housenumber,49218_0705_00010,10,Rue du Parc (St Rémy-en-Mauges),,49110,Montrevault-sur-Èvre,"49, Maine-et-Loire, Pays de la Loire",49218,49316,Saint-Rémy-en-Mauges,,ok
1820,26/01/2022,Vente,"20000,00",0,Maison,101.0,5.0,229.0,149 RUE DES ROCHEREAUX MAUGES-SUR-LOIRE 49410 France,47.357981,-1.079657,149 Rue des Rochèreaux (Le Marillais) 49410 Mauges-sur-Loire,0.7,housenumber,49244_jrfscx_00149,149,Rue des Rochèreaux (Le Marillais),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49190,Le Marillais,,ok
1821,02/02/2022,Vente,"235000,00",0,Maison,116.0,6.0,1000.0,1 CHE DU MOULIN A VENT MAUGES-SUR-LOIRE 49410 France,47.362673,-0.935343,1 Chemin du Moulin à Vent (Le Mesnil-en-Vallée) 49410 Mauges-sur-Loire,0.61,housenumber,49244_bbbtgm_00001,1,Chemin du Moulin à Vent (Le Mesnil-en-Vallée),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49204,Le Mesnil-en-Vallée,,ok
1822,02/02/2022,Vente,"235000,00",0,Maison,116.0,6.0,559.0,1 CHE DU MOULIN A VENT MAUGES-SUR-LOIRE 49410 France,47.362673,-0.935343,1 Chemin du Moulin à Vent (Le Mesnil-en-Vallée) 49410 Mauges-sur-Loire,0.61,housenumber,49244_bbbtgm_00001,1,Chemin du Moulin à Vent (Le Mesnil-en-Vallée),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49204,Le Mesnil-en-Vallée,,ok
